id,longitude,latitude,zoom,heading,tilt,width,height
1640,14.9016913,37.5621373,48.4,281.77,81.24,512.0,512.0
1641,14.901746,37.5619601,24.0,147.36,86.42,512.0,512.0
1642,14.9022175,37.5616433,71.8,265.65,87.42,512.0,512.0
1643,14.9024068,37.5615106,15.0,156.65,90.47,512.0,512.0
1644,14.9024068,37.5615106,19.4,64.24,92.06,512.0,512.0
1645,14.9026353,37.561638,75.0,108.85,92.75,512.0,512.0
1646,14.9028394,37.5617226,75.0,99.62,88.73,512.0,512.0
1647,14.9030333,37.5616385,29.9,18.2,88.87,512.0,512.0
1648,14.9030293,37.5615481,75.0,204.13,81.86,512.0,512.0
1649,14.9028917,37.5610697,20.5,40.73,89.03,512.0,512.0
1650,14.9024586,37.5614491,47.7,163.62,87.58,512.0,512.0
1651,14.9024849,37.5613056,75.0,76.41,81.19,512.0,512.0
1652,14.9031393,37.5622064,75.0,271.95,91.37,512.0,512.0
1653,14.9030043,37.562271,72.1,137.74,87.57,512.0,512.0
1654,14.9032063,37.5626018,15.0,194.59,88.49,512.0,512.0
1655,14.9033893,37.5627997,25.2,292.39,90.81,512.0,512.0
1656,14.903259,37.5629939,47.0,68.71,84.51,512.0,512.0
1657,14.9033025,37.5634306,75.0,298.93,75.55,512.0,512.0
1658,14.9032974,37.5633766,75.0,140.05,81.99,512.0,512.0
1659,14.9035059,37.563345,48.9,304.91,88.75,512.0,512.0
1660,14.90374,37.5633364,75.0,114.53,83.35,512.0,512.0
1661,14.90374,37.5633364,75.0,236.56,85.14,512.0,512.0
1662,14.90374,37.5633364,15.0,280.38,89.3,512.0,512.0
1663,14.903814,37.5634305,48.9,220.26,92.8,512.0,512.0
1664,14.9037677,37.5631579,32.8,14.13,88.54,512.0,512.0
1665,14.9037527,37.563073,31.3,218.57,88.53,512.0,512.0
1666,14.9036586,37.5625236,24.5,137.71,87.3,512.0,512.0
1667,14.9043723,37.5620904,48.9,189.58,81.57,512.0,512.0
1668,14.904358,37.5619424,23.3,23.87,92.54,512.0,512.0
1669,14.9045188,37.5620703,15.0,301.4,93.49,512.0,512.0
1670,14.904635,37.5620502,15.7,245.96,87.55,512.0,512.0
1671,14.904635,37.5620502,37.9,143.75,89.52,512.0,512.0
1672,14.9051878,37.5621036,29.9,211.08,89.67,512.0,512.0
1673,14.9049138,37.5616448,48.9,112.21,88.29,512.0,512.0
1674,14.9050403,37.5614464,75.0,223.24,82.23,512.0,512.0
1675,14.9048446,37.5613751,31.3,114.32,89.26,512.0,512.0
1676,14.905646,37.5613473,75.0,114.32,89.26,512.0,512.0
1677,14.9057945,37.5613377,75.0,150.11,81.6,512.0,512.0
1678,14.9058355,37.5611098,48.9,205.36,85.66,512.0,512.0
1679,14.9059623,37.5610372,43.0,325.32,91.49,512.0,512.0
1680,14.9057724,37.5610583,75.0,180.35,86.04,512.0,512.0
1681,14.9057576,37.5607717,75.0,230.01,84.9,512.0,512.0
1682,14.9056229,37.5607774,75.0,128.22,91.42,512.0,512.0
1683,14.9059871,37.5607605,31.3,281.69,88.04,512.0,512.0
1684,14.9059365,37.5604744,48.9,281.83,87.02,512.0,512.0
1685,14.9056854,37.560356,17.7,33.26,90.44,512.0,512.0
1686,14.9058338,37.5601913,41.3,298.63,89.67,512.0,512.0
1687,14.9049981,37.5598208,20.4,294.3,88.55,512.0,512.0
1688,14.8953369,37.5741031,29.9,281.58,86.12,512.0,512.0
1689,14.8951791,37.5738573,23.2,236.86,84.61,512.0,512.0
1690,14.8950996,37.5736817,75.0,220.45,76.53,512.0,512.0
1691,14.8950602,37.5735046,31.3,231.06,77.66,512.0,512.0
1692,14.8948562,37.5734113,75.0,124.94,57.25,512.0,512.0
1693,14.8949446,37.5732916,75.0,40.53,68.87,512.0,512.0
1694,14.8951143,37.5731314,84.8,358.25,79.39,512.0,512.0
1695,14.8951143,37.5731314,48.9,188.51,82.6,512.0,512.0
1696,14.8954139,37.5724473,48.9,5.54,82.56,512.0,512.0
1697,14.8956555,37.5723156,46.9,130.51,85.6,512.0,512.0
1698,14.8963371,37.572006,75.0,325.9,83.21,512.0,512.0
1699,14.8971777,37.5716345,44.9,199.54,80.14,512.0,512.0
1700,14.8971001,37.5714235,50.1,58.77,89.14,512.0,512.0
1701,14.8972091,37.5715617,75.0,38.39,88.85,512.0,512.0
1702,14.8974176,37.571863,48.9,221.48,84.46,512.0,512.0
1703,14.8977872,37.572072,75.0,185.91,86.02,512.0,512.0
1704,14.8978128,37.5719445,75.0,332.55,84.16,512.0,512.0
1705,14.8988905,37.571573,75.0,168.4,92.79,512.0,512.0
1706,14.8987782,37.5712978,75.0,213.57,83.31,512.0,512.0
1707,14.8985643,37.5713411,48.3,131.48,84.94,512.0,512.0
1708,14.8985569,37.570937,25.5,37.22,92.45,512.0,512.0
1709,14.8982751,37.5706312,39.4,348.86,83.35,512.0,512.0
1710,14.8990156,37.5703001,49.7,219.28,83.07,512.0,512.0
1711,14.8990156,37.5703001,25.5,262.72,86.78,512.0,512.0
1712,14.8990156,37.5703001,15.0,143.55,93.86,512.0,512.0
1713,14.8990156,37.5703001,57.8,67.07,86.02,512.0,512.0
1714,14.8991654,37.5702358,15.0,11.11,91.96,512.0,512.0
1715,14.8992084,37.5703818,46.9,263.98,84.51,512.0,512.0
1716,14.8992664,37.5704573,47.4,46.42,90.38,512.0,512.0
1717,14.8992664,37.5704573,47.4,335.31,87.72,512.0,512.0
1718,14.8993943,37.5706067,75.0,324.97,85.36,512.0,512.0
1719,14.8996122,37.5708791,47.8,254.96,84.35,512.0,512.0
1720,14.8996122,37.5708791,47.8,313.11,82.1,512.0,512.0
1721,14.8996122,37.5708791,47.8,47.31,89.95,512.0,512.0
1722,14.8998548,37.5711361,48.9,318.59,94.25,512.0,512.0
1723,14.8992577,37.571404,23.3,284.66,75.55,512.0,512.0
1724,14.8990005,37.5715314,47.6,280.33,87.92,512.0,512.0
1725,14.8985396,37.5717328,47.8,331.74,84.69,512.0,512.0
1726,14.8985396,37.5717328,22.6,272.88,87.06,512.0,512.0
1727,14.8983309,37.571616,24.9,232.11,89.08,512.0,512.0
1728,14.8980904,37.5719374,46.9,316.88,86.05,512.0,512.0
1729,14.8966469,37.570104,75.0,125.88,88.37,512.0,512.0
1730,14.8969781,37.5699398,49.2,331.6,87.78,512.0,512.0
1731,14.8954281,37.5694323,48.8,248.65,86.8,512.0,512.0
1732,14.8952849,37.5692873,48.9,264.22,82.5,512.0,512.0
1733,14.8951102,37.5691782,75.0,81.04,85.39,512.0,512.0
1734,14.8951305,37.5690232,48.9,223.25,83.16,512.0,512.0
1735,14.8951033,37.568812,75.0,44.95,85.88,512.0,512.0
1736,14.8951513,37.5691231,23.1,346.21,85.33,512.0,512.0
1737,14.8948353,37.5697461,75.0,329.23,77.33,512.0,512.0
1738,14.8943033,37.5705853,75.0,333.83,60.05,512.0,512.0
1739,14.8943033,37.5705853,75.0,208.91,68.91,512.0,512.0
1740,14.8942067,37.5701479,46.9,19.99,84.74,512.0,512.0
1741,14.894017,37.5703187,48.1,107.42,92.82,512.0,512.0
1742,14.8942506,37.5703371,75.0,26.47,78.88,512.0,512.0
1743,14.8943033,37.5705853,75.0,332.26,78.79,512.0,512.0
1744,14.8941515,37.5707939,48.9,166.91,86.8,512.0,512.0
1745,14.8957597,37.5679494,75.0,79.0,77.49,512.0,512.0
1746,14.8973456,37.568172,75.0,203.39,86.92,512.0,512.0
1747,14.8970149,37.5678163,48.7,215.57,85.94,512.0,512.0
1748,14.897459,37.5676898,75.0,135.05,88.28,512.0,512.0
1749,14.8972031,37.5676262,42.4,93.39,93.01,512.0,512.0
1750,14.8983144,37.5668286,75.0,271.77,79.45,512.0,512.0
1751,14.8982956,37.5667694,75.0,185.54,82.66,512.0,512.0
1752,14.8986002,37.5659782,75.0,127.47,82.28,512.0,512.0
1753,14.8988944,37.5651809,48.9,34.77,88.87,512.0,512.0
1754,14.89911,37.5649476,48.9,105.71,85.74,512.0,512.0
1755,14.8993032,37.5647011,75.0,45.7,70.86,512.0,512.0
1756,14.8970056,37.563324,75.0,195.13,75.23,512.0,512.0
1757,14.8970458,37.5632324,46.2,3.91,91.2,512.0,512.0
1758,14.8971903,37.5629888,75.0,136.11,80.24,512.0,512.0
1759,14.8973481,37.5628578,75.0,73.55,83.92,512.0,512.0
1760,14.8973481,37.5628578,75.0,21.14,102.04,512.0,512.0
1761,14.8988247,37.5621511,23.9,156.68,83.87,512.0,512.0
1762,14.8987867,37.5621246,19.9,141.22,82.58,512.0,512.0
1763,14.8989536,37.5618884,19.2,213.03,84.85,512.0,512.0
1764,14.8988985,37.5617029,48.9,40.01,93.0,512.0,512.0
1765,14.9001516,37.576158,23.2,43.47,91.56,512.0,512.0
1766,14.9001866,37.5763364,53.1,52.03,87.44,512.0,512.0
1767,14.9003329,37.5766803,37.6,41.51,91.3,512.0,512.0
1768,14.9003329,37.5766803,37.6,111.58,89.44,512.0,512.0
1769,14.9006764,37.5766649,24.9,301.18,87.81,512.0,512.0
1770,14.9005736,37.5773194,46.9,213.48,83.58,512.0,512.0
1771,14.9009233,37.5774286,28.6,84.54,93.91,512.0,512.0
1772,14.9010497,37.5776357,75.0,266.79,82.31,512.0,512.0
1773,14.9012291,37.5777587,75.0,297.69,80.55,512.0,512.0
1774,14.9013024,37.5779482,23.8,206.93,86.67,512.0,512.0
1775,14.9014791,37.5798075,39.4,240.73,85.15,512.0,512.0
1776,14.9005184,37.5791923,37.6,230.49,85.19,512.0,512.0
1777,14.8998849,37.5786511,44.0,189.81,87.66,512.0,512.0
1778,14.8999474,37.5784833,24.2,255.05,89.01,512.0,512.0
1779,14.8992288,37.5780986,75.0,244.65,81.03,512.0,512.0
1780,14.8988321,37.5776682,43.0,280.64,85.89,512.0,512.0
1781,14.8987153,37.5775092,34.3,241.09,85.68,512.0,512.0
1782,14.8981189,37.5769331,75.0,104.71,91.56,512.0,512.0
1783,14.9039495,37.5788523,75.0,269.79,77.15,512.0,512.0
1784,14.9041984,37.5789641,75.0,181.68,63.82,512.0,512.0
1785,14.9051418,37.5786472,46.9,70.7,78.14,512.0,512.0
1786,14.9052146,37.5786899,75.0,251.47,79.14,512.0,512.0
1787,14.9075127,37.578992,75.0,102.95,79.2,512.0,512.0
1788,14.9076927,37.5789043,75.0,171.05,85.82,512.0,512.0
1789,14.9074889,37.5785782,31.3,247.55,79.83,512.0,512.0
1790,14.9072169,37.5783439,75.0,280.75,83.0,512.0,512.0
1791,14.9069712,37.5781486,48.9,245.87,82.79,512.0,512.0
1792,14.9069712,37.5781486,23.7,225.01,84.57,512.0,512.0
1793,14.9067111,37.5780071,75.0,98.24,61.0,512.0,512.0
1794,14.9067416,37.5779294,46.9,47.15,83.73,512.0,512.0
1795,14.9066127,37.5780242,48.9,304.76,85.54,512.0,512.0
1796,14.9064074,37.5777183,75.0,179.11,75.21,512.0,512.0
1797,14.9064416,37.577789,33.5,196.54,86.89,512.0,512.0
1798,14.9062736,37.5775643,75.0,177.66,86.62,512.0,512.0
1799,14.90606,37.5773443,47.9,251.26,87.92,512.0,512.0
1800,14.9061478,37.5772531,75.0,186.08,85.18,512.0,512.0
1801,14.9060093,37.5771148,46.9,67.27,93.33,512.0,512.0
1802,14.9062892,37.5773921,48.9,51.48,91.74,512.0,512.0
1803,14.9066566,37.5775885,46.9,178.72,86.16,512.0,512.0
1804,14.9109182,37.5813134,41.6,235.09,85.61,512.0,512.0
1805,14.9060641,37.5802725,24.9,350.48,87.51,512.0,512.0
1806,14.9058199,37.5807278,75.0,294.71,81.47,512.0,512.0
1807,14.9055651,37.5807323,15.0,200.82,87.81,512.0,512.0
1808,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1809,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1810,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1811,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1812,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1813,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1814,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1815,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1816,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1817,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1818,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1819,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1820,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1821,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1822,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1823,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1824,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1825,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1826,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1827,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1828,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1829,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1830,14.9055651,37.5807323,22.5,155.87,91.28,512.0,512.0
1831,15.0470046,37.5070118,25.0,100.78,86.77,512.0,512.0
1832,15.047633,37.5071281,49.0,101.07,81.5,512.0,512.0
1833,15.0479734,37.5071855,49.4,36.69,85.8,512.0,512.0
1834,15.0478905,37.507749,75.0,305.77,94.79,512.0,512.0
1835,15.0478541,37.5079728,48.9,30.61,89.12,512.0,512.0
1836,15.0480123,37.5078948,28.5,321.6,93.6,512.0,512.0
1837,15.0478755,37.5078382,49.4,220.4,83.18,512.0,512.0
1838,15.0479684,37.5074068,51.8,210.58,87.04,512.0,512.0
1839,15.0480874,37.5072029,23.8,134.1,86.31,512.0,512.0
1840,15.0485264,37.5073056,48.9,132.12,85.14,512.0,512.0
1841,15.0493004,37.5073843,48.9,113.06,90.05,512.0,512.0
1842,15.0493004,37.5073843,48.9,150.93,89.28,512.0,512.0
1843,15.0493245,37.5072222,48.9,167.15,88.2,512.0,512.0
1844,15.0493245,37.5072222,48.9,12.56,89.13,512.0,512.0
1845,15.0498147,37.5075208,73.6,133.76,93.78,512.0,512.0
1846,15.0500248,37.5074168,75.0,32.74,86.32,512.0,512.0
1847,15.0518346,37.5080622,48.6,200.55,86.22,512.0,512.0
1848,15.0520085,37.5079178,48.4,54.26,87.32,512.0,512.0
1849,15.0528676,37.5080587,25.2,45.77,83.08,512.0,512.0
1850,15.0528676,37.5080587,25.2,121.43,90.96,512.0,512.0
1851,15.0535693,37.5081802,24.3,53.62,86.56,512.0,512.0
1852,15.0544147,37.5083197,23.3,53.03,92.31,512.0,512.0
1853,15.0563662,37.5086372,35.9,118.33,84.75,512.0,512.0
1854,15.0563662,37.5086372,15.7,51.43,90.93,512.0,512.0
1855,15.0604562,37.5093207,15.0,284.16,90.82,512.0,512.0
1856,15.0603426,37.5093035,23.1,238.19,90.79,512.0,512.0
1857,15.0623496,37.5096263,48.9,295.42,90.56,512.0,512.0
1858,15.0627862,37.5096999,75.0,341.69,87.35,512.0,512.0
1859,15.0634283,37.5097818,19.7,42.38,89.14,512.0,512.0
1860,15.0640188,37.5098715,24.9,130.88,84.46,512.0,512.0
1861,15.0649501,37.5096634,17.7,210.05,91.16,512.0,512.0
1862,15.0668429,37.5103106,23.3,117.99,89.86,512.0,512.0
1863,15.0672675,37.5103864,32.8,199.37,82.52,512.0,512.0
1864,15.0673448,37.5096605,48.9,120.47,79.14,512.0,512.0
1865,15.0673999,37.5093389,24.9,211.74,92.06,512.0,512.0
1866,15.0674777,37.5088389,48.1,248.72,85.7,512.0,512.0
1867,15.0675597,37.5082106,49.8,114.42,86.91,512.0,512.0
1868,15.0675738,37.5077885,23.8,220.34,87.27,512.0,512.0
1869,15.0673779,37.507219,25.7,224.09,89.53,512.0,512.0
1870,15.0672957,37.5070607,46.9,187.85,84.28,512.0,512.0
1871,15.0671599,37.5069249,75.0,93.52,72.9,512.0,512.0
1872,15.0673953,37.5068219,24.3,318.74,84.24,512.0,512.0
1873,15.0672705,37.5066986,48.9,250.6,82.66,512.0,512.0
1874,15.0668938,37.5067979,75.0,147.77,85.67,512.0,512.0
1875,15.0670522,37.5065854,75.0,57.37,77.48,512.0,512.0
1876,15.0690019,37.5051556,48.9,121.45,84.37,512.0,512.0
1877,15.0690499,37.5049249,41.2,8.97,94.8,512.0,512.0
1878,15.0700842,37.5028436,75.0,191.46,87.53,512.0,512.0
1879,15.0701936,37.5027812,48.2,127.97,83.1,512.0,512.0
1880,15.070261,37.5018389,48.9,175.55,83.53,512.0,512.0
1881,15.0703039,37.5016791,18.1,52.57,90.18,512.0,512.0
1882,15.0703039,37.5016791,46.0,166.71,89.29,512.0,512.0
1883,15.0701821,37.5009145,48.9,116.28,80.98,512.0,512.0
1884,15.0704372,37.4996385,24.9,74.06,88.46,512.0,512.0
1885,15.0705312,37.499739,48.9,181.55,83.52,512.0,512.0
1886,15.0704822,37.4994128,15.0,192.94,87.39,512.0,512.0
1887,15.0705813,37.4990257,46.9,145.32,87.19,512.0,512.0
1888,15.0710926,37.4986531,37.5,152.62,93.25,512.0,512.0
1889,15.071205,37.4986774,26.4,95.35,91.7,512.0,512.0
1890,15.0723967,37.4991554,23.9,242.61,88.21,512.0,512.0
1891,15.072585,37.4990794,24.6,193.57,88.82,512.0,512.0
1892,15.0726552,37.4990759,15.0,41.82,90.75,512.0,512.0
1893,15.0724051,37.4998805,72.1,7.97,83.84,512.0,512.0
1894,15.0731235,37.4998955,75.0,2.1,94.8,512.0,512.0
1895,15.0738926,37.4998125,24.0,274.66,87.2,512.0,512.0
1896,15.0746131,37.4998067,49.8,299.85,85.39,512.0,512.0
1897,15.0819921,37.5127878,75.0,164.27,97.92,512.0,512.0
1898,15.0821138,37.5128084,48.9,37.05,96.29,512.0,512.0
1899,15.0822784,37.5128721,48.9,91.61,87.28,512.0,512.0
1900,15.0837297,37.5128904,51.3,353.13,88.33,512.0,512.0
1901,15.0847867,37.5132662,46.9,15.37,99.9,512.0,512.0
1902,15.0846924,37.5137273,48.9,11.34,81.31,512.0,512.0
1903,15.0845346,37.5143619,48.9,99.89,94.75,512.0,512.0
1904,15.0845346,37.5143619,48.9,5.72,80.83,512.0,512.0
1905,15.0844156,37.514893,75.0,13.82,70.66,512.0,512.0
1906,15.0843739,37.5150707,46.9,27.85,81.17,512.0,512.0
1907,15.0845065,37.5150647,48.9,318.99,88.82,512.0,512.0
1908,15.0842522,37.5156075,75.0,21.23,79.82,512.0,512.0
1909,15.0847039,37.5156428,75.0,98.75,78.58,512.0,512.0
1910,15.0848408,37.5156572,50.1,64.23,89.26,512.0,512.0
1911,15.0848698,37.5158386,48.9,187.69,80.77,512.0,512.0
1912,15.0849342,37.5153567,75.0,196.14,80.41,512.0,512.0
1913,15.0849737,37.515083,75.0,233.3,82.91,512.0,512.0
1914,15.0849737,37.515083,51.3,284.43,86.43,512.0,512.0
1915,15.0850489,37.5145423,49.7,187.03,79.98,512.0,512.0
1916,15.0850929,37.5142686,23.4,147.31,86.68,512.0,512.0
1917,15.0851385,37.5139124,46.9,197.56,78.32,512.0,512.0
1918,15.0851854,37.5136126,24.0,197.28,86.91,512.0,512.0
1919,15.0852252,37.513339,25.1,113.5,91.28,512.0,512.0
1920,15.0853525,37.5122705,28.3,119.14,92.86,512.0,512.0
1921,15.0853525,37.5122705,28.3,208.45,85.82,512.0,512.0
1922,15.0853525,37.5122705,53.8,295.62,89.64,512.0,512.0
1923,15.0854281,37.5116683,46.9,33.63,98.25,512.0,512.0
1924,15.0854281,37.5116683,46.9,116.04,90.85,512.0,512.0
1925,15.0854281,37.5116683,46.9,198.34,82.29,512.0,512.0
1926,15.0856876,37.5109666,75.0,312.81,79.04,512.0,512.0
1927,15.0856228,37.5096887,46.9,318.09,111.42,512.0,512.0
1928,15.0857352,37.5095692,48.9,56.68,96.27,512.0,512.0
1929,15.0857435,37.5094954,48.9,24.0,89.57,512.0,512.0
1930,15.0857435,37.5094954,24.9,267.21,86.52,512.0,512.0
1931,15.0856846,37.5094625,35.9,327.15,94.73,512.0,512.0
1932,15.0860327,37.5083168,23.4,92.05,99.25,512.0,512.0
1933,15.0861916,37.5077108,48.9,76.03,90.22,512.0,512.0
1934,15.0860521,37.5076349,46.9,312.18,97.15,512.0,512.0
1935,15.0849303,37.5075797,75.0,293.95,83.47,512.0,512.0
1936,15.0849787,37.5074639,51.0,200.91,87.25,512.0,512.0
1937,15.0851293,37.5072216,37.6,127.47,83.05,512.0,512.0
1938,15.0854401,37.507246,47.5,112.58,94.42,512.0,512.0
1939,15.0854401,37.507246,24.3,172.61,91.47,512.0,512.0
1940,15.0855282,37.5070022,35.9,298.03,91.03,512.0,512.0
1941,15.0855282,37.5070022,35.9,212.92,84.42,512.0,512.0
1942,15.0854006,37.5070215,24.6,120.32,91.93,512.0,512.0
1943,15.0856292,37.5065748,75.0,46.57,86.06,512.0,512.0
1944,15.0856292,37.5065748,75.0,141.71,68.26,512.0,512.0
1945,15.0855949,37.5065749,48.9,117.38,95.82,512.0,512.0
1946,15.0856779,37.5063878,51.1,196.14,98.23,512.0,512.0
1947,15.0857165,37.5062104,72.9,142.05,84.28,512.0,512.0
1948,15.0858259,37.5057167,48.9,277.11,90.01,512.0,512.0
1949,15.0855948,37.5057223,46.9,123.31,84.64,512.0,512.0
1950,15.0859061,37.5053463,48.6,105.58,94.39,512.0,512.0
1951,15.0858873,37.5054341,75.0,170.74,81.01,512.0,512.0
1952,15.0859378,37.50521,48.7,226.82,87.03,512.0,512.0
1953,15.0859589,37.5051231,48.9,190.23,89.62,512.0,512.0
1954,15.0859783,37.5050402,46.9,218.12,83.54,512.0,512.0
1955,15.0859983,37.5049674,25.0,6.65,95.55,512.0,512.0
1956,15.0859983,37.5049674,25.0,115.85,86.51,512.0,512.0
1957,15.0859983,37.5049674,25.0,192.45,88.1,512.0,512.0
1958,15.0860544,37.5046847,75.0,299.82,91.79,512.0,512.0
1959,15.0860727,37.5045996,24.8,323.02,96.11,512.0,512.0
1960,15.0861126,37.5044254,16.4,183.94,86.6,512.0,512.0
1961,15.0861126,37.5044254,59.5,59.51,87.94,512.0,512.0
1962,15.0861634,37.504547,49.0,113.61,93.98,512.0,512.0
1963,15.0867907,37.5046218,75.0,135.89,85.86,512.0,512.0
1964,15.086968,37.5046332,46.9,119.51,87.82,512.0,512.0
1965,15.0868368,37.5049715,15.0,284.73,89.35,512.0,512.0
1966,15.0863419,37.5049523,25.3,308.82,95.53,512.0,512.0
1967,15.087308,37.5049781,48.9,100.82,87.3,512.0,512.0
1968,15.0878039,37.5050847,75.0,31.18,81.62,512.0,512.0
1969,15.0887586,37.5050088,27.0,343.87,89.57,512.0,512.0
1970,15.0887586,37.5050088,27.0,97.1,89.95,512.0,512.0
1971,15.0892909,37.5049258,48.0,41.75,88.31,512.0,512.0
1972,15.0899048,37.5050414,35.1,345.7,92.37,512.0,512.0
1973,15.0900593,37.5051376,74.0,313.3,90.63,512.0,512.0
1974,15.0901434,37.5050545,32.9,226.73,87.54,512.0,512.0
1975,15.0901434,37.5050545,16.8,110.13,88.57,512.0,512.0
1976,15.0903659,37.5045705,28.6,210.59,88.91,512.0,512.0
1977,15.0934221,37.5036239,35.9,255.84,87.52,512.0,512.0
1978,15.0932718,37.5051785,19.3,200.62,85.83,512.0,512.0
1979,15.0724813,37.5113301,46.9,34.63,80.94,512.0,512.0
1980,15.0724813,37.5113301,49.3,119.28,95.71,512.0,512.0
1981,15.0724813,37.5113301,25.2,173.78,86.47,512.0,512.0
1982,15.0725086,37.5112556,20.8,279.69,95.52,512.0,512.0
1983,15.0725086,37.5112556,20.8,265.82,88.1,512.0,512.0
1984,15.0720458,37.5112139,30.5,167.08,86.54,512.0,512.0
1985,15.0720458,37.5112139,15.2,115.35,86.94,512.0,512.0
1986,15.0728159,37.5106296,75.0,2.48,81.37,512.0,512.0
1987,15.0728159,37.5106296,75.0,173.08,81.7,512.0,512.0
1988,15.0734449,37.5094543,24.9,7.15,100.72,512.0,512.0
1989,15.0736803,37.508988,49.4,5.67,100.43,512.0,512.0
1990,15.0737757,37.509071,47.9,254.62,81.29,512.0,512.0
1991,15.0740531,37.5083068,48.9,125.08,95.19,512.0,512.0
1992,15.0740531,37.5083068,48.9,168.11,81.87,512.0,512.0
1993,15.0743664,37.5077611,75.0,34.69,72.78,512.0,512.0
1994,15.0756506,37.5052027,75.0,98.38,89.46,512.0,512.0
1995,15.0756506,37.5052027,47.4,33.18,89.22,512.0,512.0
1996,15.0761418,37.5044006,75.0,223.36,80.59,512.0,512.0
1997,15.0781597,37.5056285,48.6,0.01,75.99,512.0,512.0
1998,15.0783425,37.5058324,48.9,62.99,82.75,512.0,512.0
1999,15.0783425,37.5058324,48.9,122.16,83.31,512.0,512.0
2000,15.0803922,37.5058136,75.0,22.52,76.54,512.0,512.0
2001,15.0803453,37.50606,75.0,69.07,74.46,512.0,512.0
2002,15.0803793,37.5065073,75.0,39.69,90.94,512.0,512.0
2003,15.0803857,37.5068129,15.0,355.04,85.39,512.0,512.0
2004,15.0803857,37.5068129,40.3,81.17,76.41,512.0,512.0
2005,15.0332908,37.5105722,52.1,70.41,76.05,512.0,512.0
2006,15.0360124,37.5115995,75.0,201.62,89.63,512.0,512.0
2007,15.0364198,37.5116935,75.0,280.73,77.27,512.0,512.0
2008,15.0365199,37.5117372,75.0,279.83,65.91,512.0,512.0
2009,15.0368223,37.5118702,48.9,288.8,88.44,512.0,512.0
2010,15.0387651,37.5124962,49.7,149.52,83.49,512.0,512.0
2011,15.0393413,37.5122161,47.2,101.04,76.19,512.0,512.0
2012,15.0395637,37.5122872,46.9,89.07,85.56,512.0,512.0
2013,15.0398547,37.5124644,75.0,267.68,85.35,512.0,512.0
2014,15.0398547,37.5124644,75.0,118.4,78.26,512.0,512.0
2015,15.0401968,37.5122973,48.9,307.36,87.68,512.0,512.0
2016,15.0400033,37.5127649,23.3,357.97,80.65,512.0,512.0
2017,15.0413263,37.5135029,25.2,359.35,85.29,512.0,512.0
2018,15.0418736,37.5138161,75.0,35.08,76.84,512.0,512.0
2019,15.0439739,37.5145468,47.8,216.05,78.37,512.0,512.0
2020,15.0443884,37.514442,48.9,85.19,86.38,512.0,512.0
2021,15.0446046,37.514508,25.5,48.13,86.7,512.0,512.0
2022,15.0447384,37.5145464,75.0,182.63,68.92,512.0,512.0
2023,15.0447813,37.514412,46.9,17.7,83.53,512.0,512.0
2024,15.0450033,37.5146258,75.0,101.25,83.32,512.0,512.0
2025,15.0452711,37.5147074,41.2,162.18,84.42,512.0,512.0
2026,15.045916,37.514903,47.7,169.36,83.29,512.0,512.0
2027,15.0460239,37.5149349,47.8,82.11,82.15,512.0,512.0
2028,15.0464173,37.5150532,49.6,86.57,81.97,512.0,512.0
2029,15.0473709,37.5153414,75.0,78.66,89.52,512.0,512.0
2030,15.0477918,37.5154684,48.9,156.49,81.44,512.0,512.0
2031,15.0478278,37.5154634,49.3,182.86,88.19,512.0,512.0
2032,15.0479413,37.5149189,46.9,132.67,83.82,512.0,512.0
2033,15.0479404,37.514797,48.9,47.81,86.89,512.0,512.0
2034,15.0479848,37.5146599,47.8,28.23,87.63,512.0,512.0
2036,15.0488735,37.5157991,25.1,96.29,84.88,512.0,512.0
2037,15.0507105,37.516353,50.1,209.19,83.98,512.0,512.0
2038,15.0504786,37.51495,46.9,60.68,85.03,512.0,512.0
2039,15.0512689,37.5165052,46.9,100.88,86.25,512.0,512.0
2040,15.0519085,37.5163576,48.9,149.16,88.65,512.0,512.0
2041,15.0519085,37.5163576,48.9,89.21,83.65,512.0,512.0
